date,sku,name,category,units_sold,unit_price,revenue,phase
2023-10-12,CND-MNT,Altoids,Candy & Gum,1,2.0,2.0,baseline
2023-10-12,CHP-LAY,Lays Classic,Chips,3,1.5,4.5,baseline
2023-10-12,CHP-DRT,Doritos Nacho,Chips,3,1.5,4.5,baseline
2023-10-12,CHP-PRT,Pretzels,Chips,1,1.25,1.25,baseline
2023-10-12,CHP-POP,Popcorn,Chips,1,1.25,1.25,baseline
2023-10-13,ITS-STR,Strawberry Italian Soda,Italian Soda,4,3.5,14.0,baseline
2023-10-13,ITS-PAS,Passion Fruit Italian Soda,Italian Soda,1,3.5,3.5,baseline
2023-10-13,ITS-BLU,Blueberry Italian Soda,Italian Soda,1,3.5,3.5,baseline
2023-10-13,ITS-PEA,Peach Italian Soda,Italian Soda,1,3.5,3.5,baseline
2023-10-13,ITS-COC,Coconut Italian Soda,Italian Soda,1,3.5,3.5,baseline
2023-10-13,DRK-MAT,Matcha Lemonade,Custom Drink,1,4.25,4.25,baseline
2023-10-13,DRK-STR,Strawberry Milk,Custom Drink,2,3.75,7.5,baseline
2023-10-13,ENR-RBU,Red Bull Original,Energy Drink,3,3.75,11.25,baseline
2023-10-13,ENR-RBS,Red Bull Sugar Free,Energy Drink,4,3.75,15.0,baseline
2023-10-13,ENR-MTN,Monster Energy,Energy Drink,1,3.5,3.5,baseline
2023-10-13,ENR-CEL,Celsius,Energy Drink,5,3.25,16.25,baseline
2023-10-13,SFT-WAT,Water Bottle,Soft Drink,7,1.25,8.75,baseline
2023-10-13,SFT-COK,Coca-Cola,Soft Drink,10,1.75,17.5,baseline
2023-10-13,SFT-SPR,Sprite,Soft Drink,5,1.75,8.75,baseline
2023-10-13,SFT-LEM,Lemonade,Soft Drink,2,1.75,3.5,baseline
2023-10-13,SNK-CHC,Chocolate Chip Cookie,Baked Good,1,2.0,2.0,baseline
2023-10-13,SNK-BRW,Brownie,Baked Good,1,2.5,2.5,baseline
2023-10-13,SNK-SUG,Sugar Cookie,Baked Good,1,2.0,2.0,baseline
2023-10-13,SNK-PMP,Pumpkin Muffin,Baked Good,3,2.75,8.25,baseline
2023-10-13,SNK-RCK,Rice Krispie Treat,Baked Good,3,1.5,4.5,baseline
2023-10-13,CND-GUM,Orbit Gum,Candy & Gum,5,1.5,7.5,baseline
2023-10-13,CND-RBB,Sour Patch Kids,Candy & Gum,3,2.0,6.0,baseline
2023-10-13,CND-SKT,Skittles,Candy & Gum,4,1.75,7.0,baseline
2023-10-13,CND-STB,Starburst,Candy & Gum,2,1.75,3.5,baseline
2023-10-13,CND-MNT,Altoids,Candy & Gum,3,2.0,6.0,baseline
2023-10-13,CHP-LAY,Lays Classic,Chips,3,1.5,4.5,baseline
2023-10-13,CHP-DRT,Doritos Nacho,Chips,4,1.5,6.0,baseline
2023-10-13,CHP-PRT,Pretzels,Chips,2,1.25,2.5,baseline
2023-10-13,CHP-POP,Popcorn,Chips,2,1.25,2.5,baseline
2023-10-16,ITS-STR,Strawberry Italian Soda,Italian Soda,3,3.5,10.5,baseline
2023-10-16,ITS-PAS,Passion Fruit Italian Soda,Italian Soda,3,3.5,10.5,baseline
2023-10-16,ITS-BLU,Blueberry Italian Soda,Italian Soda,1,3.5,3.5,baseline
2023-10-16,ITS-PEA,Peach Italian Soda,Italian Soda,2,3.5,7.0,baseline
2023-10-16,DRK-MAT,Matcha Lemonade,Custom Drink,2,4.25,8.5,baseline
2023-10-16,DRK-STR,Strawberry Milk,Custom Drink,1,3.75,3.75,baseline
2023-10-16,DRK-CHI,Chia Lemonade,Custom Drink,1,3.75,3.75,baseline
2023-10-16,ENR-RBU,Red Bull Original,Energy Drink,2,3.75,7.5,baseline
2023-10-16,ENR-RBS,Red Bull Sugar Free,Energy Drink,3,3.75,11.25,baseline
2023-10-16,ENR-MTN,Monster Energy,Energy Drink,3,3.5,10.5,baseline
2023-10-16,ENR-CEL,Celsius,Energy Drink,4,3.25,13.0,baseline
2023-10-16,SFT-WAT,Water Bottle,Soft Drink,4,1.25,5.0,baseline
2023-10-16,SFT-COK,Coca-Cola,Soft Drink,5,1.75,8.75,baseline
2023-10-16,SFT-SPR,Sprite,Soft Drink,2,1.75,3.5,baseline
2023-10-16,SFT-DRP,Dr Pepper,Soft Drink,2,1.75,3.5,baseline
2023-10-16,SFT-LEM,Lemonade,Soft Drink,1,1.75,1.75,baseline
2023-10-16,SNK-CHC,Chocolate Chip Cookie,Baked Good,4,2.0,8.0,baseline
2023-10-16,SNK-BRW,Brownie,Baked Good,3,2.5,7.5,baseline
2023-10-16,SNK-PMP,Pumpkin Muffin,Baked Good,3,2.75,8.25,baseline
2023-10-16,SNK-RCK,Rice Krispie Treat,Baked Good,1,1.5,1.5,baseline
2023-10-16,CND-GUM,Orbit Gum,Candy & Gum,6,1.5,9.0,baseline
2023-10-16,CND-RBB,Sour Patch Kids,Candy & Gum,1,2.0,2.0,baseline
2023-10-16,CND-SKT,Skittles,Candy & Gum,1,1.75,1.75,baseline
2023-10-16,CND-STB,Starburst,Candy & Gum,2,1.75,3.5,baseline
2023-10-16,CND-MNT,Altoids,Candy & Gum,2,2.0,4.0,baseline
2023-10-16,CHP-LAY,Lays Classic,Chips,5,1.5,7.5,baseline
2023-10-16,CHP-DRT,Doritos Nacho,Chips,4,1.5,6.0,baseline
2023-10-16,CHP-PRT,Pretzels,Chips,1,1.25,1.25,baseline
2023-10-16,CHP-POP,Popcorn,Chips,1,1.25,1.25,baseline
2023-10-17,ITS-STR,Strawberry Italian Soda,Italian Soda,4,3.5,14.0,baseline
2023-10-17,ITS-PAS,Passion Fruit Italian Soda,Italian Soda,1,3.5,3.5,baseline
2023-10-17,ITS-BLU,Blueberry Italian Soda,Italian Soda,1,3.5,3.5,baseline
2023-10-17,ITS-PEA,Peach Italian Soda,Italian Soda,2,3.5,7.0,baseline
2023-10-17,DRK-MAT,Matcha Lemonade,Custom Drink,4,4.25,17.0,baseline
2023-10-17,DRK-STR,Strawberry Milk,Custom Drink,1,3.75,3.75,baseline
2023-10-17,DRK-CHI,Chia Lemonade,Custom Drink,1,3.75,3.75,baseline
2023-10-17,ENR-RBU,Red Bull Original,Energy Drink,5,3.75,18.75,baseline
2023-10-17,ENR-RBS,Red Bull Sugar Free,Energy Drink,3,3.75,11.25,baseline
2023-10-17,ENR-MTN,Monster Energy,Energy Drink,6,3.5,21.0,baseline
2023-10-17,ENR-CEL,Celsius,Energy Drink,2,3.25,6.5,baseline
2023-10-17,SFT-WAT,Water Bottle,Soft Drink,14,1.25,17.5,baseline
2023-10-17,SFT-COK,Coca-Cola,Soft Drink,7,1.75,12.25,baseline
2023-10-17,SFT-SPR,Sprite,Soft Drink,7,1.75,12.25,baseline
2023-10-17,SFT-DRP,Dr Pepper,Soft Drink,2,1.75,3.5,baseline
2023-10-17,SFT-LEM,Lemonade,Soft Drink,1,1.75,1.75,baseline
2023-10-17,SNK-CHC,Chocolate Chip Cookie,Baked Good,6,2.0,12.0,baseline
2023-10-17,SNK-BRW,Brownie,Baked Good,3,2.5,7.5,baseline
2023-10-17,SNK-SUG,Sugar Cookie,Baked Good,3,2.0,6.0,baseline
2023-10-17,SNK-PMP,Pumpkin Muffin,Baked Good,3,2.75,8.25,baseline
2023-10-17,SNK-RCK,Rice Krispie Treat,Baked Good,1,1.5,1.5,baseline
2023-10-17,CND-GUM,Orbit Gum,Candy & Gum,3,1.5,4.5,baseline
2023-10-17,CND-RBB,Sour Patch Kids,Candy & Gum,1,2.0,2.0,baseline
2023-10-17,CND-SKT,Skittles,Candy & Gum,4,1.75,7.0,baseline
2023-10-17,CND-STB,Starburst,Candy & Gum,1,1.75,1.75,baseline
2023-10-17,CND-MNT,Altoids,Candy & Gum,3,2.0,6.0,baseline
2023-10-17,CHP-LAY,Lays Classic,Chips,5,1.5,7.5,baseline
2023-10-17,CHP-DRT,Doritos Nacho,Chips,4,1.5,6.0,baseline
2023-10-17,CHP-PRT,Pretzels,Chips,4,1.25,5.0,baseline
2023-10-17,CHP-POP,Popcorn,Chips,4,1.25,5.0,baseline
2023-10-18,ITS-STR,Strawberry Italian Soda,Italian Soda,1,3.5,3.5,baseline
2023-10-18,ITS-PAS,Passion Fruit Italian Soda,Italian Soda,3,3.5,10.5,baseline
2023-10-18,ITS-BLU,Blueberry Italian Soda,Italian Soda,1,3.5,3.5,baseline
2023-10-18,ITS-PEA,Peach Italian Soda,Italian Soda,3,3.5,10.5,baseline
2023-10-18,ITS-COC,Coconut Italian Soda,Italian Soda,1,3.5,3.5,baseline
2023-10-18,DRK-MAT,Matcha Lemonade,Custom Drink,3,4.25,12.75,baseline
2023-10-18,DRK-STR,Strawberry Milk,Custom Drink,1,3.75,3.75,baseline
2023-10-18,ENR-RBU,Red Bull Original,Energy Drink,5,3.75,18.75,baseline
2023-10-18,ENR-RBS,Red Bull Sugar Free,Energy Drink,5,3.75,18.75,baseline
2023-10-18,ENR-MTN,Monster Energy,Energy Drink,5,3.5,17.5,baseline
2023-10-18,ENR-CEL,Celsius,Energy Drink,5,3.25,16.25,baseline
2023-10-18,SFT-WAT,Water Bottle,Soft Drink,8,1.25,10.0,baseline
2023-10-18,SFT-COK,Coca-Cola,Soft Drink,6,1.75,10.5,baseline
2023-10-18,SFT-SPR,Sprite,Soft Drink,1,1.75,1.75,baseline
2023-10-18,SFT-DRP,Dr Pepper,Soft Drink,4,1.75,7.0,baseline
2023-10-18,SFT-LEM,Lemonade,Soft Drink,1,1.75,1.75,baseline
2023-10-18,SNK-CHC,Chocolate Chip Cookie,Baked Good,9,2.0,18.0,baseline
2023-10-18,SNK-SUG,Sugar Cookie,Baked Good,4,2.0,8.0,baseline
2023-10-18,SNK-PMP,Pumpkin Muffin,Baked Good,3,2.75,8.25,baseline
2023-10-18,SNK-RCK,Rice Krispie Treat,Baked Good,4,1.5,6.0,baseline
2023-10-18,CND-GUM,Orbit Gum,Candy & Gum,5,1.5,7.5,baseline
2023-10-18,CND-RBB,Sour Patch Kids,Candy & Gum,2,2.0,4.0,baseline
2023-10-18,CND-SKT,Skittles,Candy & Gum,2,1.75,3.5,baseline
2023-10-18,CND-STB,Starburst,Candy & Gum,3,1.75,5.25,baseline
2023-10-18,CHP-LAY,Lays Classic,Chips,2,1.5,3.0,baseline
2023-10-18,CHP-DRT,Doritos Nacho,Chips,3,1.5,4.5,baseline
2023-10-18,CHP-PRT,Pretzels,Chips,2,1.25,2.5,baseline
2023-10-18,CHP-POP,Popcorn,Chips,2,1.25,2.5,baseline
2023-10-19,ITS-STR,Strawberry Italian Soda,Italian Soda,4,3.5,14.0,baseline
2023-10-19,ITS-PAS,Passion Fruit Italian Soda,Italian Soda,3,3.5,10.5,baseline
2023-10-19,ITS-BLU,Blueberry Italian Soda,Italian Soda,3,3.5,10.5,baseline
2023-10-19,ITS-COC,Coconut Italian Soda,Italian Soda,1,3.5,3.5,baseline
2023-10-19,DRK-MAT,Matcha Lemonade,Custom Drink,1,4.25,4.25,baseline
2023-10-19,DRK-STR,Strawberry Milk,Custom Drink,1,3.75,3.75,baseline
2023-10-19,ENR-RBU,Red Bull Original,Energy Drink,3,3.75,11.25,baseline
2023-10-19,ENR-RBS,Red Bull Sugar Free,Energy Drink,3,3.75,11.25,baseline
2023-10-19,ENR-MTN,Monster Energy,Energy Drink,3,3.5,10.5,baseline
2023-10-19,ENR-CEL,Celsius,Energy Drink,2,3.25,6.5,baseline
2023-10-19,SFT-WAT,Water Bottle,Soft Drink,11,1.25,13.75,baseline
2023-10-19,SFT-COK,Coca-Cola,Soft Drink,6,1.75,10.5,baseline
2023-10-19,SFT-SPR,Sprite,Soft Drink,2,1.75,3.5,baseline
2023-10-19,SFT-DRP,Dr Pepper,Soft Drink,3,1.75,5.25,baseline
2023-10-19,SFT-LEM,Lemonade,Soft Drink,3,1.75,5.25,baseline
2023-10-19,SNK-CHC,Chocolate Chip Cookie,Baked Good,7,2.0,14.0,baseline
2023-10-19,SNK-BRW,Brownie,Baked Good,5,2.5,12.5,baseline
2023-10-19,SNK-SUG,Sugar Cookie,Baked Good,1,2.0,2.0,baseline
2023-10-19,SNK-PMP,Pumpkin Muffin,Baked Good,4,2.75,11.0,baseline
2023-10-19,CND-GUM,Orbit Gum,Candy & Gum,1,1.5,1.5,baseline
2023-10-19,CND-RBB,Sour Patch Kids,Candy & Gum,1,2.0,2.0,baseline
2023-10-19,CND-SKT,Skittles,Candy & Gum,1,1.75,1.75,baseline
2023-10-19,CND-STB,Starburst,Candy & Gum,3,1.75,5.25,baseline
2023-10-19,CND-MNT,Altoids,Candy & Gum,2,2.0,4.0,baseline
2023-10-19,CHP-LAY,Lays Classic,Chips,7,1.5,10.5,baseline
2023-10-19,CHP-DRT,Doritos Nacho,Chips,4,1.5,6.0,baseline
2023-10-19,CHP-PRT,Pretzels,Chips,4,1.25,5.0,baseline
2023-10-19,CHP-POP,Popcorn,Chips,2,1.25,2.5,baseline
2023-10-20,ITS-PAS,Passion Fruit Italian Soda,Italian Soda,1,3.5,3.5,baseline
2023-10-20,ITS-BLU,Blueberry Italian Soda,Italian Soda,1,3.5,3.5,baseline
2023-10-20,ITS-PEA,Peach Italian Soda,Italian Soda,1,3.5,3.5,baseline
2023-10-20,DRK-MAT,Matcha Lemonade,Custom Drink,4,4.25,17.0,baseline
2023-10-20,DRK-STR,Strawberry Milk,Custom Drink,1,3.75,3.75,baseline
2023-10-20,ENR-RBU,Red Bull Original,Energy Drink,3,3.75,11.25,baseline
2023-10-20,ENR-RBS,Red Bull Sugar Free,Energy Drink,2,3.75,7.5,baseline
2023-10-20,ENR-MTN,Monster Energy,Energy Drink,3,3.5,10.5,baseline
2023-10-20,ENR-CEL,Celsius,Energy Drink,1,3.25,3.25,baseline
2023-10-20,SFT-WAT,Water Bottle,Soft Drink,7,1.25,8.75,baseline
2023-10-20,SFT-COK,Coca-Cola,Soft Drink,6,1.75,10.5,baseline
2023-10-20,SFT-SPR,Sprite,Soft Drink,4,1.75,7.0,baseline
2023-10-20,SFT-DRP,Dr Pepper,Soft Drink,4,1.75,7.0,baseline
2023-10-20,SFT-LEM,Lemonade,Soft Drink,2,1.75,3.5,baseline
2023-10-20,SNK-CHC,Chocolate Chip Cookie,Baked Good,4,2.0,8.0,baseline
2023-10-20,SNK-BRW,Brownie,Baked Good,3,2.5,7.5,baseline
2023-10-20,SNK-SUG,Sugar Cookie,Baked Good,2,2.0,4.0,baseline
2023-10-20,SNK-PMP,Pumpkin Muffin,Baked Good,1,2.75,2.75,baseline
2023-10-20,SNK-RCK,Rice Krispie Treat,Baked Good,1,1.5,1.5,baseline
2023-10-20,CND-GUM,Orbit Gum,Candy & Gum,4,1.5,6.0,baseline
2023-10-20,CND-RBB,Sour Patch Kids,Candy & Gum,1,2.0,2.0,baseline
2023-10-20,CND-SKT,Skittles,Candy & Gum,2,1.75,3.5,baseline
2023-10-20,CND-STB,Starburst,Candy & Gum,1,1.75,1.75,baseline
2023-10-20,CND-MNT,Altoids,Candy & Gum,1,2.0,2.0,baseline
2023-10-20,CHP-DRT,Doritos Nacho,Chips,4,1.5,6.0,baseline
2023-10-20,CHP-PRT,Pretzels,Chips,2,1.25,2.5,baseline
2023-10-23,ITS-STR,Strawberry Italian Soda,Italian Soda,3,3.5,10.5,analysis
2023-10-23,ITS-PAS,Passion Fruit Italian Soda,Italian Soda,1,3.5,3.5,analysis
2023-10-23,ITS-PEA,Peach Italian Soda,Italian Soda,1,3.5,3.5,analysis
2023-10-23,DRK-MAT,Matcha Lemonade,Custom Drink,1,4.25,4.25,analysis
2023-10-23,ENR-RBU,Red Bull Original,Energy Drink,3,3.75,11.25,analysis
2023-10-23,ENR-RBS,Red Bull Sugar Free,Energy Drink,1,3.75,3.75,analysis
2023-10-23,ENR-MTN,Monster Energy,Energy Drink,5,3.5,17.5,analysis
2023-10-23,ENR-CEL,Celsius,Energy Drink,1,3.25,3.25,analysis
2023-10-23,SFT-WAT,Water Bottle,Soft Drink,4,1.25,5.0,analysis
2023-10-23,SFT-COK,Coca-Cola,Soft Drink,2,1.75,3.5,analysis
2023-10-23,SFT-SPR,Sprite,Soft Drink,1,1.75,1.75,analysis
2023-10-23,SFT-LEM,Lemonade,Soft Drink,1,1.75,1.75,analysis
2023-10-23,SNK-BRW,Brownie,Baked Good,2,2.5,5.0,analysis
2023-10-23,SNK-RCK,Rice Krispie Treat,Baked Good,1,1.5,1.5,analysis
2023-10-23,CND-RBB,Sour Patch Kids,Candy & Gum,2,2.0,4.0,analysis
2023-10-23,CND-SKT,Skittles,Candy & Gum,2,1.75,3.5,analysis
2023-10-23,CND-MNT,Altoids,Candy & Gum,1,2.0,2.0,analysis
2023-10-23,CHP-LAY,Lays Classic,Chips,2,1.5,3.0,analysis
2023-10-23,CHP-DRT,Doritos Nacho,Chips,3,1.5,4.5,analysis
2023-10-24,ITS-STR,Strawberry Italian Soda,Italian Soda,4,3.5,14.0,analysis
2023-10-24,ITS-PAS,Passion Fruit Italian Soda,Italian Soda,3,3.5,10.5,analysis
2023-10-24,ITS-PEA,Peach Italian Soda,Italian Soda,1,3.5,3.5,analysis
2023-10-24,DRK-MAT,Matcha Lemonade,Custom Drink,3,4.25,12.75,analysis
2023-10-24,DRK-STR,Strawberry Milk,Custom Drink,1,3.75,3.75,analysis
2023-10-24,ENR-RBU,Red Bull Original,Energy Drink,4,3.75,15.0,analysis
2023-10-24,ENR-MTN,Monster Energy,Energy Drink,3,3.5,10.5,analysis
2023-10-24,ENR-CEL,Celsius,Energy Drink,3,3.25,9.75,analysis
2023-10-24,SFT-WAT,Water Bottle,Soft Drink,3,1.25,3.75,analysis
2023-10-24,SFT-COK,Coca-Cola,Soft Drink,4,1.75,7.0,analysis
2023-10-24,SFT-SPR,Sprite,Soft Drink,3,1.75,5.25,analysis
2023-10-24,SFT-LEM,Lemonade,Soft Drink,1,1.75,1.75,analysis
2023-10-24,SNK-CHC,Chocolate Chip Cookie,Baked Good,1,2.0,2.0,analysis
2023-10-24,SNK-SUG,Sugar Cookie,Baked Good,2,2.0,4.0,analysis
2023-10-24,SNK-PMP,Pumpkin Muffin,Baked Good,2,2.75,5.5,analysis
2023-10-24,SNK-RCK,Rice Krispie Treat,Baked Good,1,1.5,1.5,analysis
2023-10-24,CND-GUM,Orbit Gum,Candy & Gum,3,1.5,4.5,analysis
2023-10-24,CND-STB,Starburst,Candy & Gum,2,1.75,3.5,analysis
2023-10-24,CND-MNT,Altoids,Candy & Gum,2,2.0,4.0,analysis
2023-10-24,CHP-LAY,Lays Classic,Chips,2,1.5,3.0,analysis
2023-10-24,CHP-DRT,Doritos Nacho,Chips,2,1.5,3.0,analysis
2023-10-24,CHP-PRT,Pretzels,Chips,1,1.25,1.25,analysis
2023-10-24,CHP-POP,Popcorn,Chips,1,1.25,1.25,analysis
2023-10-25,ITS-STR,Strawberry Italian Soda,Italian Soda,4,3.5,14.0,analysis
2023-10-25,ITS-PAS,Passion Fruit Italian Soda,Italian Soda,3,3.5,10.5,analysis
2023-10-25,ITS-BLU,Blueberry Italian Soda,Italian Soda,3,3.5,10.5,analysis
2023-10-25,ITS-PEA,Peach Italian Soda,Italian Soda,1,3.5,3.5,analysis
2023-10-25,ITS-COC,Coconut Italian Soda,Italian Soda,1,3.5,3.5,analysis
2023-10-25,DRK-MAT,Matcha Lemonade,Custom Drink,3,4.25,12.75,analysis
2023-10-25,DRK-STR,Strawberry Milk,Custom Drink,1,3.75,3.75,analysis
2023-10-25,ENR-RBU,Red Bull Original,Energy Drink,4,3.75,15.0,analysis
2023-10-25,ENR-RBS,Red Bull Sugar Free,Energy Drink,2,3.75,7.5,analysis
2023-10-25,ENR-MTN,Monster Energy,Energy Drink,5,3.5,17.5,analysis
2023-10-25,ENR-CEL,Celsius,Energy Drink,2,3.25,6.5,analysis
2023-10-25,SFT-WAT,Water Bottle,Soft Drink,6,1.25,7.5,analysis
2023-10-25,SFT-COK,Coca-Cola,Soft Drink,6,1.75,10.5,analysis
2023-10-25,SFT-SPR,Sprite,Soft Drink,6,1.75,10.5,analysis
2023-10-25,SFT-DRP,Dr Pepper,Soft Drink,2,1.75,3.5,analysis
2023-10-25,SFT-LEM,Lemonade,Soft Drink,1,1.75,1.75,analysis
2023-10-25,SNK-CHC,Chocolate Chip Cookie,Baked Good,4,2.0,8.0,analysis
2023-10-25,SNK-BRW,Brownie,Baked Good,4,2.5,10.0,analysis
2023-10-25,SNK-SUG,Sugar Cookie,Baked Good,2,2.0,4.0,analysis
2023-10-25,SNK-PMP,Pumpkin Muffin,Baked Good,2,2.75,5.5,analysis
2023-10-25,CND-GUM,Orbit Gum,Candy & Gum,5,1.5,7.5,analysis
2023-10-25,CND-RBB,Sour Patch Kids,Candy & Gum,1,2.0,2.0,analysis
2023-10-25,CND-SKT,Skittles,Candy & Gum,3,1.75,5.25,analysis
2023-10-25,CND-STB,Starburst,Candy & Gum,1,1.75,1.75,analysis
2023-10-25,CND-MNT,Altoids,Candy & Gum,2,2.0,4.0,analysis
2023-10-25,CHP-LAY,Lays Classic,Chips,7,1.5,10.5,analysis
2023-10-25,CHP-DRT,Doritos Nacho,Chips,2,1.5,3.0,analysis
2023-10-25,CHP-PRT,Pretzels,Chips,2,1.25,2.5,analysis
2023-10-25,CHP-POP,Popcorn,Chips,2,1.25,2.5,analysis
2023-10-26,ITS-STR,Strawberry Italian Soda,Italian Soda,3,3.5,10.5,analysis
2023-10-26,ITS-PAS,Passion Fruit Italian Soda,Italian Soda,1,3.5,3.5,analysis
2023-10-26,ITS-BLU,Blueberry Italian Soda,Italian Soda,1,3.5,3.5,analysis
2023-10-26,ITS-PEA,Peach Italian Soda,Italian Soda,1,3.5,3.5,analysis
2023-10-26,ITS-COC,Coconut Italian Soda,Italian Soda,1,3.5,3.5,analysis
2023-10-26,DRK-MAT,Matcha Lemonade,Custom Drink,1,4.25,4.25,analysis
2023-10-26,DRK-STR,Strawberry Milk,Custom Drink,2,3.75,7.5,analysis
2023-10-26,ENR-RBU,Red Bull Original,Energy Drink,3,3.75,11.25,analysis
2023-10-26,ENR-RBS,Red Bull Sugar Free,Energy Drink,3,3.75,11.25,analysis
2023-10-26,ENR-MTN,Monster Energy,Energy Drink,2,3.5,7.0,analysis
2023-10-26,ENR-CEL,Celsius,Energy Drink,2,3.25,6.5,analysis
2023-10-26,SFT-WAT,Water Bottle,Soft Drink,5,1.25,6.25,analysis
2023-10-26,SFT-COK,Coca-Cola,Soft Drink,6,1.75,10.5,analysis
2023-10-26,SFT-SPR,Sprite,Soft Drink,3,1.75,5.25,analysis
2023-10-26,SFT-DRP,Dr Pepper,Soft Drink,1,1.75,1.75,analysis
2023-10-26,SFT-LEM,Lemonade,Soft Drink,2,1.75,3.5,analysis
2023-10-26,SNK-CHC,Chocolate Chip Cookie,Baked Good,5,2.0,10.0,analysis
2023-10-26,SNK-BRW,Brownie,Baked Good,2,2.5,5.0,analysis
2023-10-26,SNK-SUG,Sugar Cookie,Baked Good,1,2.0,2.0,analysis
2023-10-26,SNK-PMP,Pumpkin Muffin,Baked Good,3,2.75,8.25,analysis
2023-10-26,SNK-RCK,Rice Krispie Treat,Baked Good,2,1.5,3.0,analysis
2023-10-26,CND-GUM,Orbit Gum,Candy & Gum,1,1.5,1.5,analysis
2023-10-26,CND-RBB,Sour Patch Kids,Candy & Gum,4,2.0,8.0,analysis
2023-10-26,CND-SKT,Skittles,Candy & Gum,1,1.75,1.75,analysis
2023-10-26,CND-STB,Starburst,Candy & Gum,2,1.75,3.5,analysis
2023-10-26,CND-MNT,Altoids,Candy & Gum,2,2.0,4.0,analysis
2023-10-26,CHP-LAY,Lays Classic,Chips,4,1.5,6.0,analysis
2023-10-26,CHP-DRT,Doritos Nacho,Chips,2,1.5,3.0,analysis
2023-10-26,CHP-PRT,Pretzels,Chips,2,1.25,2.5,analysis
2023-10-26,CHP-POP,Popcorn,Chips,1,1.25,1.25,analysis
2023-10-27,ITS-STR,Strawberry Italian Soda,Italian Soda,4,3.5,14.0,analysis
2023-10-27,ITS-PAS,Passion Fruit Italian Soda,Italian Soda,2,3.5,7.0,analysis
2023-10-27,ITS-BLU,Blueberry Italian Soda,Italian Soda,3,3.5,10.5,analysis
2023-10-27,DRK-MAT,Matcha Lemonade,Custom Drink,1,4.25,4.25,analysis
2023-10-27,DRK-STR,Strawberry Milk,Custom Drink,1,3.75,3.75,analysis
2023-10-27,ENR-RBU,Red Bull Original,Energy Drink,8,3.75,30.0,analysis
2023-10-27,ENR-RBS,Red Bull Sugar Free,Energy Drink,2,3.75,7.5,analysis
2023-10-27,ENR-MTN,Monster Energy,Energy Drink,3,3.5,10.5,analysis
2023-10-27,ENR-CEL,Celsius,Energy Drink,2,3.25,6.5,analysis
2023-10-27,SFT-WAT,Water Bottle,Soft Drink,4,1.25,5.0,analysis
2023-10-27,SFT-COK,Coca-Cola,Soft Drink,3,1.75,5.25,analysis
2023-10-27,SFT-SPR,Sprite,Soft Drink,7,1.75,12.25,analysis
2023-10-27,SFT-DRP,Dr Pepper,Soft Drink,4,1.75,7.0,analysis
2023-10-27,SFT-LEM,Lemonade,Soft Drink,2,1.75,3.5,analysis
2023-10-27,SNK-CHC,Chocolate Chip Cookie,Baked Good,9,2.0,18.0,analysis
2023-10-27,SNK-BRW,Brownie,Baked Good,5,2.5,12.5,analysis
2023-10-27,SNK-SUG,Sugar Cookie,Baked Good,3,2.0,6.0,analysis
2023-10-27,SNK-PMP,Pumpkin Muffin,Baked Good,6,2.75,16.5,analysis
2023-10-27,SNK-RCK,Rice Krispie Treat,Baked Good,4,1.5,6.0,analysis
2023-10-27,CND-GUM,Orbit Gum,Candy & Gum,2,1.5,3.0,analysis
2023-10-27,CND-RBB,Sour Patch Kids,Candy & Gum,3,2.0,6.0,analysis
2023-10-27,CND-SKT,Skittles,Candy & Gum,3,1.75,5.25,analysis
2023-10-27,CND-STB,Starburst,Candy & Gum,1,1.75,1.75,analysis
2023-10-27,CND-MNT,Altoids,Candy & Gum,1,2.0,2.0,analysis
2023-10-27,CHP-LAY,Lays Classic,Chips,2,1.5,3.0,analysis
2023-10-27,CHP-DRT,Doritos Nacho,Chips,3,1.5,4.5,analysis
2023-10-27,CHP-PRT,Pretzels,Chips,2,1.25,2.5,analysis
2023-10-27,CHP-POP,Popcorn,Chips,3,1.25,3.75,analysis
2023-10-30,ITS-STR,Strawberry Italian Soda,Italian Soda,1,3.5,3.5,analysis
2023-10-30,ITS-PAS,Passion Fruit Italian Soda,Italian Soda,3,3.5,10.5,analysis
2023-10-30,ITS-BLU,Blueberry Italian Soda,Italian Soda,1,3.5,3.5,analysis
2023-10-30,ITS-PEA,Peach Italian Soda,Italian Soda,1,3.5,3.5,analysis
2023-10-30,DRK-MAT,Matcha Lemonade,Custom Drink,2,4.25,8.5,analysis
2023-10-30,ENR-RBU,Red Bull Original,Energy Drink,4,3.75,15.0,analysis
2023-10-30,ENR-RBS,Red Bull Sugar Free,Energy Drink,3,3.75,11.25,analysis
2023-10-30,ENR-MTN,Monster Energy,Energy Drink,1,3.5,3.5,analysis
2023-10-30,ENR-CEL,Celsius,Energy Drink,1,3.25,3.25,analysis
2023-10-30,SFT-WAT,Water Bottle,Soft Drink,8,1.25,10.0,analysis
2023-10-30,SFT-COK,Coca-Cola,Soft Drink,5,1.75,8.75,analysis
2023-10-30,SFT-SPR,Sprite,Soft Drink,3,1.75,5.25,analysis
2023-10-30,SFT-DRP,Dr Pepper,Soft Drink,6,1.75,10.5,analysis
2023-10-30,SNK-CHC,Chocolate Chip Cookie,Baked Good,3,2.0,6.0,analysis
2023-10-30,SNK-BRW,Brownie,Baked Good,2,2.5,5.0,analysis
2023-10-30,SNK-SUG,Sugar Cookie,Baked Good,1,2.0,2.0,analysis
